Andy G wrote a review Nov 2021,50,Amazing boutique oasis,"We stayed in this villa on 25th to 28th Nov as a couple. We had room 303.    Overall we had a lovely time here, we will definitely stay again. We cannot fault one bit of this place, everything works, everything was pleasant, we were very comfortable, relaxed and felt welcome and at home. There was this atmosphere in the villa that the owners have where you just feel belonged and welcomed. If you like personal touch type of stay, defo recommend this! We have listed specific things we wanna share we very much liked in the place:    Fantastic Staff/services.  Hans the owner, his wife and the rest of the staff had provided us 5-star treatment and services. Example, we had ordered food from grab. It was so easy and we just asked them to receive and pay it for us (left money with them). Another was cleaning the room, whatever time, that suits us, we always come back with made up room, thoroughly cleaned too.    Excellent food.  My wife’s favourite is the Greek salad and the Swiss style sausage yum yum! They would serve us breakfast even though it was past 11am. Reasonably priced breakfast/ drinks. We came back after a day’s stroll when everything shuts, Hans served us beer and sat down with the other guests for a night cap. This was lovely.    Convenient location.  We drove here and found easy parking (on the road) next to the villa. It is walking distance to the beach, food places. There is a massage (Savanna) nearby. Close to family mart too.    Relaxing clean pool.  We spent a lot of time in the pool, when we came, it was quiet and we had the pool to ourselves (usually hang around midday until early afternoon). Staff were always available to take drink orders or food.    Other services.  We had asked them for laundry, they charge per item. Again, this was hassle free. We just left clothes at the front desk, and they brought it to the room, hung and nicely folded in the cupboards.    Thank you everyone at Swiss Paradise Boutique villa! You made our stay in Pattaya very comfortable and relaxing!","SWISS PARADISE BOUTIQUE VILLA - Prices & Lodge Reviews (Pattaya, Thailand) - Tripadvisor","https://maps.google.com/maps/api/staticmap?&channel=ta.desktop.hotel_review&zoom=15&size=803x241&scale=1&client=gme-tripadvisorinc&format=jpg&sensor=false&language=en_US&center=12.958015,100.888489&maptype=roadmap&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fresponsive_map_pins_v2%2FH_Anchor_pin.png|12.958015,100.888489|12.958015,100.888489&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v1%2FA_Pin_xs.png|12.958720,100.886070|12.959459,100.886894|12.957578,100.888878|12.956059,100.889862|12.958417,100.885742&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v1%2FR_Pin_xs.png|12.955278,100.890602|12.958667,100.884949|12.958895,100.885231|12.957106,100.891983|12.956288,100.889046|12.958258,100.889267|12.955101,100.890587|12.958486,100.888756|12.958459,100.892700&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v1%2FH_Pin_xs.png|12.958800,100.885796|12.959042,100.887306|12.953860,100.887932|12.959659,100.887077|12.956101,100.887009|12.960558,100.887566|12.959488,100.889458|12.957663,100.888779&signature=1bhT9Lh4oJJdOUqPfrLHWDuhtdk="
Allfreude wrote a review Nov 2019,50,An island of hospitality,"I visited the Swiss Paradise many times and in this case the high rating is really justified. At a crazy and often loud and dirty city Hans and his wife created a small but lovely hideaway. The hotel is located 400 meters from the bus service that brings you for 10 baht to the city. It’s not in the middle of town but close to a nice beach, if the word nice is trustworthy in Pattaya. The rooms are the cleanest I ever saw and walking bare feet through the hotel did not leave any dust on my feet. As other reviews already mentioned you find a big refrigerator, good beds, nice balconies, clean bathrooms with good showers and friendly stuff that proves that this is a place of respect and friendliness. It is a statement for the real Thailand me and my family love since decades. You will not find a fitness or a big restaurant but this easy to be found in the area around the hotel. The only negative point about die Swiss Paradies is that you have to leave one day. But you might come back one day!","SWISS PARADISE BOUTIQUE VILLA - Prices & Lodge Reviews (Pattaya, Thailand) - Tripadvisor","https://maps.google.com/maps/api/staticmap?&channel=ta.desktop.hotel_review&zoom=15&size=803x241&scale=1&client=gme-tripadvisorinc&format=jpg&sensor=false&language=en_US&center=12.958015,100.888489&maptype=roadmap&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fresponsive_map_pins_v2%2FH_Anchor_pin.png|12.958015,100.888489|12.958015,100.888489&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v1%2FA_Pin_xs.png|12.958720,100.886070|12.959459,100.886894|12.957578,100.888878|12.956059,100.889862|12.958417,100.885742&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v1%2FR_Pin_xs.png|12.955278,100.890602|12.958667,100.884949|12.958895,100.885231|12.957106,100.891983|12.956288,100.889046|12.958258,100.889267|12.955101,100.890587|12.958486,100.888756|12.958459,100.892700&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v1%2FH_Pin_xs.png|12.958800,100.885796|12.959042,100.887306|12.953860,100.887932|12.959659,100.887077|12.956101,100.887009|12.960558,100.887566|12.959488,100.889458|12.957663,100.888779&signature=1bhT9Lh4oJJdOUqPfrLHWDuhtdk="
vinvinmodh wrote a review Apr 2019,50,Great little hotel to stay in Pattaya,"It was ineed a pleasure to stay at this cozy hotel for a couple of nights. The Wongamat beach is just 5 minutes walk and many shops nearby too.  Terminal 21 would be not that walkable distance specially in the hot climate.  Rooms in the Hotel are very well decoated, neat and clean place. My room had balcony overlooking the swimming pool. Pool had lots of plants and a couple of trees around it, breakfast was not included in the room rate, but can be arranged for a small charge.  The family who owned the hotel are very experienced in running the hotel. By all counts, it was a pleasant experience to be in this hotel.","SWISS PARADISE BOUTIQUE VILLA - Prices & Lodge Reviews (Pattaya, Thailand) - Tripadvisor","https://maps.google.com/maps/api/staticmap?&channel=ta.desktop.hotel_review&zoom=15&size=803x241&scale=1&client=gme-tripadvisorinc&format=jpg&sensor=false&language=en_US&center=12.958015,100.888489&maptype=roadmap&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fresponsive_map_pins_v2%2FH_Anchor_pin.png|12.958015,100.888489|12.958015,100.888489&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v1%2FA_Pin_xs.png|12.958720,100.886070|12.959459,100.886894|12.957578,100.888878|12.956059,100.889862|12.958417,100.885742&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v1%2FR_Pin_xs.png|12.955278,100.890602|12.958667,100.884949|12.958895,100.885231|12.957106,100.891983|12.956288,100.889046|12.958258,100.889267|12.955101,100.890587|12.958486,100.888756|12.958459,100.892700&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v1%2FH_Pin_xs.png|12.958800,100.885796|12.959042,100.887306|12.953860,100.887932|12.959659,100.887077|12.956101,100.887009|12.960558,100.887566|12.959488,100.889458|12.957663,100.888779&signature=1bhT9Lh4oJJdOUqPfrLHWDuhtdk="
Jafor Y wrote a review Nov 2018,50,My 2nd home,"Recently I stayed a week in Swiss Paradise Boutique Villa. This was my second stay. Located in a quiet area in Naklua, not far from Dolphin roundabout and Terminal 21 shopping centre. Bath bus is 3/4 minutes walking distance. 24 hour Family Mart round the corner.  What a lovely hotel run by Swiss Thai couple. The host were very friendly and helpful as always. Highly clean room overlooking the swimming pool. Because it is a small hotel, I felt homely. Most of the time I was the only one in the swimming pool to enjoy!  I would give 10 out of 10 for this fantastic hotel.","SWISS PARADISE BOUTIQUE VILLA - Prices & Lodge Reviews (Pattaya, Thailand) - Tripadvisor","https://maps.google.com/maps/api/staticmap?&channel=ta.desktop.hotel_review&zoom=15&size=803x241&scale=1&client=gme-tripadvisorinc&format=jpg&sensor=false&language=en_US&center=12.958015,100.888489&maptype=roadmap&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fresponsive_map_pins_v2%2FH_Anchor_pin.png|12.958015,100.888489|12.958015,100.888489&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v1%2FA_Pin_xs.png|12.958720,100.886070|12.959459,100.886894|12.957578,100.888878|12.956059,100.889862|12.958417,100.885742&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v1%2FR_Pin_xs.png|12.955278,100.890602|12.958667,100.884949|12.958895,100.885231|12.957106,100.891983|12.956288,100.889046|12.958258,100.889267|12.955101,100.890587|12.958486,100.888756|12.958459,100.892700&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v1%2FH_Pin_xs.png|12.958800,100.885796|12.959042,100.887306|12.953860,100.887932|12.959659,100.887077|12.956101,100.887009|12.960558,100.887566|12.959488,100.889458|12.957663,100.888779&signature=1bhT9Lh4oJJdOUqPfrLHWDuhtdk="
jonnypbasingstoke wrote a review Mar 2018,50,Fabulous hotel,"I loved my time staying at Swiss Paradise Villa in Pattaya, the hotel is in a quiet soi in North Pattaya bars restaurants shop's beach are all within walking distance. The owners are very friendly and helpful they arranged many motorbike taxi's for me for many dental appointments in South Pattaya, the hotel it's self has nice rooms good wifi excellent housekeeping a nice little pool area, when I return later this year swiss paradise will be my first choice, highly recommended","SWISS PARADISE BOUTIQUE VILLA - Prices & Lodge Reviews (Pattaya, Thailand) - Tripadvisor","https://maps.google.com/maps/api/staticmap?&channel=ta.desktop.hotel_review&zoom=15&size=803x241&scale=1&client=gme-tripadvisorinc&format=jpg&sensor=false&language=en_US&center=12.958015,100.888489&maptype=roadmap&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fresponsive_map_pins_v2%2FH_Anchor_pin.png|12.958015,100.888489|12.958015,100.888489&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v1%2FA_Pin_xs.png|12.958720,100.886070|12.959459,100.886894|12.957578,100.888878|12.956059,100.889862|12.958417,100.885742&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v1%2FR_Pin_xs.png|12.955278,100.890602|12.958667,100.884949|12.958895,100.885231|12.957106,100.891983|12.956288,100.889046|12.958258,100.889267|12.955101,100.890587|12.958486,100.888756|12.958459,100.892700&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v1%2FH_Pin_xs.png|12.958800,100.885796|12.959042,100.887306|12.953860,100.887932|12.959659,100.887077|12.956101,100.887009|12.960558,100.887566|12.959488,100.889458|12.957663,100.888779&signature=1bhT9Lh4oJJdOUqPfrLHWDuhtdk="
Paul P wrote a review Feb 2018,50,Excellent Hotel,"We stayed for 7 days at the Swiss Paradise Boutique Hotel during the last week of January 2018  The overall experience was excellent and I have absolutely no hesitation in recommending this hotel ...  Hans, his wife and the very pleasant lady who cleaned and looked after the rooms were the perfect hosts ... thank you  The hotel is situated to the North of Pattaya a quiet area which is well served by a very frequent bus service only a short walk from the hotel ... the beach is a pleasant 10 minute walk with supermarkets very nearby  Just a couple of things that would of made things perfect for us is:  1. A soap dispenser or soap tablet near the sink in the bathroom ... if you want to wash your hands you have to walk into the shower area to get the soap ... not so good if you are dressed ready to go out and the shower area is still wet on the floor ...  2. Tea/coffee facility in the room  Overall though this is a superb place to stay ... and thoroughly recommend booking Thank you Hans","SWISS PARADISE BOUTIQUE VILLA - Prices & Lodge Reviews (Pattaya, Thailand) - Tripadvisor","https://maps.google.com/maps/api/staticmap?&channel=ta.desktop.hotel_review&zoom=15&size=803x241&scale=1&client=gme-tripadvisorinc&format=jpg&sensor=false&language=en_US&center=12.958015,100.888489&maptype=roadmap&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fresponsive_map_pins_v2%2FH_Anchor_pin.png|12.958015,100.888489|12.958015,100.888489&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v1%2FA_Pin_xs.png|12.958720,100.886070|12.959459,100.886894|12.957578,100.888878|12.956059,100.889862|12.958417,100.885742&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v1%2FR_Pin_xs.png|12.955278,100.890602|12.958667,100.884949|12.958895,100.885231|12.957106,100.891983|12.956288,100.889046|12.958258,100.889267|12.955101,100.890587|12.958486,100.888756|12.958459,100.892700&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v1%2FH_Pin_xs.png|12.958800,100.885796|12.959042,100.887306|12.953860,100.887932|12.959659,100.887077|12.956101,100.887009|12.960558,100.887566|12.959488,100.889458|12.957663,100.888779&signature=1bhT9Lh4oJJdOUqPfrLHWDuhtdk="
karris21 wrote a review Jan 2018,50,Helpful Owners,"The owners went out of their way to make our stay enjoyable. The rooms are well maintained with a huge shower area. They phoned taxis and the opened backed truck for us, getting us a better price than if we has done it ourselves. They recommended a Thai place within walking distance which my daughter and I enjoyed.  We were catching a plane home after leaving Swiss Paradise and they said we could stay until we were ready to leave for the airport, that was a great bonus. After our walk to and from the Sanctuary of truth it was great to be able to have a shower before our long flight home. Thank-you.","SWISS PARADISE BOUTIQUE VILLA - Prices & Lodge Reviews (Pattaya, Thailand) - Tripadvisor","https://maps.google.com/maps/api/staticmap?&channel=ta.desktop.hotel_review&zoom=15&size=803x241&scale=1&client=gme-tripadvisorinc&format=jpg&sensor=false&language=en_US&center=12.958015,100.888489&maptype=roadmap&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fresponsive_map_pins_v2%2FH_Anchor_pin.png|12.958015,100.888489|12.958015,100.888489&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v1%2FA_Pin_xs.png|12.958720,100.886070|12.959459,100.886894|12.957578,100.888878|12.956059,100.889862|12.958417,100.885742&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v1%2FR_Pin_xs.png|12.955278,100.890602|12.958667,100.884949|12.958895,100.885231|12.957106,100.891983|12.956288,100.889046|12.958258,100.889267|12.955101,100.890587|12.958486,100.888756|12.958459,100.892700&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v1%2FH_Pin_xs.png|12.958800,100.885796|12.959042,100.887306|12.953860,100.887932|12.959659,100.887077|12.956101,100.887009|12.960558,100.887566|12.959488,100.889458|12.957663,100.888779&signature=1bhT9Lh4oJJdOUqPfrLHWDuhtdk="
Kai C wrote a review Aug 2017,50,The Best!,"Modern 5Star decor with a Villa concept. For a moment I forgot I was in Pattaya! Property was so tranquil, lots of greens and plants, crisp and fresh environment makes it the No.1 choice for a relaxing getaway. Upon entering the premise, instantly felt how much hard work has been put in to maintain such high standard of living. Believe all the good reviews that has been written here because they are exactly what Swiss Paradise Villa offers to their guests. The immaculate clean rooms, food cook-to-order with love and staffs/owner 's hospitality deserves a perfect 10/10 rating. Without a doubt, I'll stay here again and again and again!  Million thanks for providing me & all travellers a luxurious home in the small town of Pattaya.","SWISS PARADISE BOUTIQUE VILLA - Prices & Lodge Reviews (Pattaya, Thailand) - Tripadvisor","https://maps.google.com/maps/api/staticmap?&channel=ta.desktop.hotel_review&zoom=15&size=803x241&scale=1&client=gme-tripadvisorinc&format=jpg&sensor=false&language=en_US&center=12.958015,100.888489&maptype=roadmap&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fresponsive_map_pins_v2%2FH_Anchor_pin.png|12.958015,100.888489|12.958015,100.888489&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v1%2FA_Pin_xs.png|12.958720,100.886070|12.959459,100.886894|12.957578,100.888878|12.956059,100.889862|12.958417,100.885742&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v1%2FR_Pin_xs.png|12.955278,100.890602|12.958667,100.884949|12.958895,100.885231|12.957106,100.891983|12.956288,100.889046|12.958258,100.889267|12.955101,100.890587|12.958486,100.888756|12.958459,100.892700&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v1%2FH_Pin_xs.png|12.958800,100.885796|12.959042,100.887306|12.953860,100.887932|12.959659,100.887077|12.956101,100.887009|12.960558,100.887566|12.959488,100.889458|12.957663,100.888779&signature=1bhT9Lh4oJJdOUqPfrLHWDuhtdk="
몽당연필 wrote a review Jul 2017,50,Best hotel,"It was very good experience for me and my wife in this hotel. The room was spacious clean and quiet. The manager, Hans was very kind and always ready to give help all day long. If I visit Pattaya again I would stay here without any hesitation.","SWISS PARADISE BOUTIQUE VILLA - Prices & Lodge Reviews (Pattaya, Thailand) - Tripadvisor","https://maps.google.com/maps/api/staticmap?&channel=ta.desktop.hotel_review&zoom=15&size=803x241&scale=1&client=gme-tripadvisorinc&format=jpg&sensor=false&language=en_US&center=12.958015,100.888489&maptype=roadmap&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fresponsive_map_pins_v2%2FH_Anchor_pin.png|12.958015,100.888489|12.958015,100.888489&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v1%2FA_Pin_xs.png|12.958720,100.886070|12.959459,100.886894|12.957578,100.888878|12.956059,100.889862|12.958417,100.885742&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v1%2FR_Pin_xs.png|12.955278,100.890602|12.958667,100.884949|12.958895,100.885231|12.957106,100.891983|12.956288,100.889046|12.958258,100.889267|12.955101,100.890587|12.958486,100.888756|12.958459,100.892700&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v1%2FH_Pin_xs.png|12.958800,100.885796|12.959042,100.887306|12.953860,100.887932|12.959659,100.887077|12.956101,100.887009|12.960558,100.887566|12.959488,100.889458|12.957663,100.888779&signature=1bhT9Lh4oJJdOUqPfrLHWDuhtdk="
Kehillaire wrote a review Jul 2017,50,Absolutely Amazing!!!,"This is by far the best hotel in Pattaya! Every detail considered and done well. I truly felt at home. The owners were incredibly helpful, and more than accommodating with our excursions and with arranging transport. Whenever we arrived we received a very warm welcome. The location is perfect in a quiet neighborhood in walking distance to the beach and other shops. And it gets even better... the food prepared at Swiss Paradise was amazing! Cheers to the Chef and Owner I cannot recommend Swiss Paradise highly enough! This is an absolutely extraordinary hotel. I look forward to my next stay.","SWISS PARADISE BOUTIQUE VILLA - Prices & Lodge Reviews (Pattaya, Thailand) - Tripadvisor","https://maps.google.com/maps/api/staticmap?&channel=ta.desktop.hotel_review&zoom=15&size=803x241&scale=1&client=gme-tripadvisorinc&format=jpg&sensor=false&language=en_US&center=12.958015,100.888489&maptype=roadmap&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fresponsive_map_pins_v2%2FH_Anchor_pin.png|12.958015,100.888489|12.958015,100.888489&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v1%2FA_Pin_xs.png|12.958720,100.886070|12.959459,100.886894|12.957578,100.888878|12.956059,100.889862|12.958417,100.885742&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v1%2FR_Pin_xs.png|12.955278,100.890602|12.958667,100.884949|12.958895,100.885231|12.957106,100.891983|12.956288,100.889046|12.958258,100.889267|12.955101,100.890587|12.958486,100.888756|12.958459,100.892700&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v1%2FH_Pin_xs.png|12.958800,100.885796|12.959042,100.887306|12.953860,100.887932|12.959659,100.887077|12.956101,100.887009|12.960558,100.887566|12.959488,100.889458|12.957663,100.888779&signature=1bhT9Lh4oJJdOUqPfrLHWDuhtdk="
