Passport745215 wrote a review Apr 2022,10,Just don't,"How it can get 5 stars blows my mind, unless they rate themself, I was staying there in 2020 and went home just as Covid started, not the best stey I have had in Pattaya, by far. Very noisy, when I left I forgot my hoodie in the reception, and they e-mailed me to contact them, called them and they would put it to the side, now it's finally possible to come back, and guess what, no hoodie they can't find it, and the excuse is that the manager is not working there anymore, so they can't do anything about it.",OAKWOOD HOTEL JOURNEYHUB PATTAYA - Updated 2022 Prices & Reviews (Thailand),"https://maps.google.com/maps/api/staticmap?&channel=ta.desktop.hotel_review&zoom=15&size=803x241&scale=1&client=gme-tripadvisorinc&format=jpg&sensor=false&language=en_US&center=12.928206,100.881882&maptype=roadmap&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fresponsive_map_pins_v2%2FH_Anchor_pin.png|12.928206,100.881882&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v1%2FA_Pin_xs.png|12.931667,100.879440|12.929736,100.877899|12.930410,100.879868|12.929733,100.877876|12.931495,100.879868|12.927390,100.883560|12.929448,100.881233|12.925632,100.883415|12.929153,100.878326&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v1%2FR_Pin_xs.png|12.930101,100.879837|12.930322,100.878181|12.928656,100.879288|12.929643,100.880836|12.929769,100.883492|12.929709,100.878532|12.930843,100.881950|12.928686,100.879829|12.930698,100.881958&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v1%2FH_Pin_xs.png|12.931111,100.884270|12.928896,100.879295|12.927748,100.883247|12.929098,100.880638|12.928466,100.882149|12.927894,100.883453|12.932431,100.882774|12.928491,100.882446|12.928125,100.881294&signature=keqYELyne3gH6L4sblUvKM0f9o0="
boatingtraveler wrote a review Jan 2022,50,An excellent choice!,"I very much enjoyed my stay at the oakwood hotel. The room was modern and very well looked after. All the staff were amazing and extremely helpful. They spoke good English and were helpful in every way. Easy walking distance to bars and restaurants. I will stay here again, and would highly recommend it to friends.",OAKWOOD HOTEL JOURNEYHUB PATTAYA - Updated 2022 Prices & Reviews (Thailand),"https://maps.google.com/maps/api/staticmap?&channel=ta.desktop.hotel_review&zoom=15&size=803x241&scale=1&client=gme-tripadvisorinc&format=jpg&sensor=false&language=en_US&center=12.928206,100.881882&maptype=roadmap&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fresponsive_map_pins_v2%2FH_Anchor_pin.png|12.928206,100.881882&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v1%2FA_Pin_xs.png|12.931667,100.879440|12.929736,100.877899|12.930410,100.879868|12.929733,100.877876|12.931495,100.879868|12.927390,100.883560|12.929448,100.881233|12.925632,100.883415|12.929153,100.878326&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v1%2FR_Pin_xs.png|12.930101,100.879837|12.930322,100.878181|12.928656,100.879288|12.929643,100.880836|12.929769,100.883492|12.929709,100.878532|12.930843,100.881950|12.928686,100.879829|12.930698,100.881958&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v1%2FH_Pin_xs.png|12.931111,100.884270|12.928896,100.879295|12.927748,100.883247|12.929098,100.880638|12.928466,100.882149|12.927894,100.883453|12.932431,100.882774|12.928491,100.882446|12.928125,100.881294&signature=keqYELyne3gH6L4sblUvKM0f9o0="
Tunchanok P wrote a review Dec 2021,40,"Pet friendly hotel, with terrible breakfast","Location: good, but need to have a car for going everywhere  Room: Nice, spatious and comfortable.  Staff: Very friendly and helpful. Even friendly for pets. Good for customers with pet.  Place: Okay. Pool too small and not as beautiful as in the picture. Pet friendly but without any garden for pets. Parking seemed hard. Not much of parking lots.  Breakfast: terrible. Do bot book with breakfast!?!. Go find something to eat elsewhere. Trust me",OAKWOOD HOTEL JOURNEYHUB PATTAYA - Updated 2022 Prices & Reviews (Thailand),"https://maps.google.com/maps/api/staticmap?&channel=ta.desktop.hotel_review&zoom=15&size=803x241&scale=1&client=gme-tripadvisorinc&format=jpg&sensor=false&language=en_US&center=12.928206,100.881882&maptype=roadmap&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fresponsive_map_pins_v2%2FH_Anchor_pin.png|12.928206,100.881882&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v1%2FA_Pin_xs.png|12.931667,100.879440|12.929736,100.877899|12.930410,100.879868|12.929733,100.877876|12.931495,100.879868|12.927390,100.883560|12.929448,100.881233|12.925632,100.883415|12.929153,100.878326&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v1%2FR_Pin_xs.png|12.930101,100.879837|12.930322,100.878181|12.928656,100.879288|12.929643,100.880836|12.929769,100.883492|12.929709,100.878532|12.930843,100.881950|12.928686,100.879829|12.930698,100.881958&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v1%2FH_Pin_xs.png|12.931111,100.884270|12.928896,100.879295|12.927748,100.883247|12.929098,100.880638|12.928466,100.882149|12.927894,100.883453|12.932431,100.882774|12.928491,100.882446|12.928125,100.881294&signature=keqYELyne3gH6L4sblUvKM0f9o0="
Michael K wrote a review May 2021,50,Great hotel in good location,"Had a great two weeks stay during May 2021 in the center of Pattaya. Everything is easy to reach by walk once you get to know the area. Food and nightlife nearby. The rooms are specious and cleaned daily. The staff is very supportive and friendly, also open for any special request. I definitely will consider the hotel again during my next stay in Pattaya.",OAKWOOD HOTEL JOURNEYHUB PATTAYA - Updated 2022 Prices & Reviews (Thailand),"https://maps.google.com/maps/api/staticmap?&channel=ta.desktop.hotel_review&zoom=15&size=803x241&scale=1&client=gme-tripadvisorinc&format=jpg&sensor=false&language=en_US&center=12.928206,100.881882&maptype=roadmap&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fresponsive_map_pins_v2%2FH_Anchor_pin.png|12.928206,100.881882&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v1%2FA_Pin_xs.png|12.931667,100.879440|12.929736,100.877899|12.930410,100.879868|12.929733,100.877876|12.931495,100.879868|12.927390,100.883560|12.929448,100.881233|12.925632,100.883415|12.929153,100.878326&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v1%2FR_Pin_xs.png|12.930101,100.879837|12.930322,100.878181|12.928656,100.879288|12.929643,100.880836|12.929769,100.883492|12.929709,100.878532|12.930843,100.881950|12.928686,100.879829|12.930698,100.881958&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v1%2FH_Pin_xs.png|12.931111,100.884270|12.928896,100.879295|12.927748,100.883247|12.929098,100.880638|12.928466,100.882149|12.927894,100.883453|12.932431,100.882774|12.928491,100.882446|12.928125,100.881294&signature=keqYELyne3gH6L4sblUvKM0f9o0="
Neeracha jenbanjong wrote a review Apr 2021,50,Nice place,"Excellent hotel , room is clean and comfortable. Friendly staffs and helpful. location is good , near Pattaya beach , attractions places, convenience store. Easy to travel. I did not try breakfast because I have plan to go to have break fast another place",OAKWOOD HOTEL JOURNEYHUB PATTAYA - Updated 2022 Prices & Reviews (Thailand),"https://maps.google.com/maps/api/staticmap?&channel=ta.desktop.hotel_review&zoom=15&size=803x241&scale=1&client=gme-tripadvisorinc&format=jpg&sensor=false&language=en_US&center=12.928206,100.881882&maptype=roadmap&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fresponsive_map_pins_v2%2FH_Anchor_pin.png|12.928206,100.881882&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v1%2FA_Pin_xs.png|12.931667,100.879440|12.929736,100.877899|12.930410,100.879868|12.929733,100.877876|12.931495,100.879868|12.927390,100.883560|12.929448,100.881233|12.925632,100.883415|12.929153,100.878326&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v1%2FR_Pin_xs.png|12.930101,100.879837|12.930322,100.878181|12.928656,100.879288|12.929643,100.880836|12.929769,100.883492|12.929709,100.878532|12.930843,100.881950|12.928686,100.879829|12.930698,100.881958&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v1%2FH_Pin_xs.png|12.931111,100.884270|12.928896,100.879295|12.927748,100.883247|12.929098,100.880638|12.928466,100.882149|12.927894,100.883453|12.932431,100.882774|12.928491,100.882446|12.928125,100.881294&signature=keqYELyne3gH6L4sblUvKM0f9o0="
Kathy B wrote a review Jan 2021,50,Excellent Stay!!,"I only stay for one night as a single women, i feel safe and secure to stay on my own. Good location, clean and quiet room. I would like to thank you Mr. Kaustubh Sur - General Manager, Mr. Wethin and team for excellent service. I will visit them again soon.",OAKWOOD HOTEL JOURNEYHUB PATTAYA - Updated 2022 Prices & Reviews (Thailand),"https://maps.google.com/maps/api/staticmap?&channel=ta.desktop.hotel_review&zoom=15&size=803x241&scale=1&client=gme-tripadvisorinc&format=jpg&sensor=false&language=en_US&center=12.928206,100.881882&maptype=roadmap&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fresponsive_map_pins_v2%2FH_Anchor_pin.png|12.928206,100.881882&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v1%2FA_Pin_xs.png|12.931667,100.879440|12.929736,100.877899|12.930410,100.879868|12.929733,100.877876|12.931495,100.879868|12.927390,100.883560|12.929448,100.881233|12.925632,100.883415|12.929153,100.878326&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v1%2FR_Pin_xs.png|12.930101,100.879837|12.930322,100.878181|12.928656,100.879288|12.929643,100.880836|12.929769,100.883492|12.929709,100.878532|12.930843,100.881950|12.928686,100.879829|12.930698,100.881958&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v1%2FH_Pin_xs.png|12.931111,100.884270|12.928896,100.879295|12.927748,100.883247|12.929098,100.880638|12.928466,100.882149|12.927894,100.883453|12.932431,100.882774|12.928491,100.882446|12.928125,100.881294&signature=keqYELyne3gH6L4sblUvKM0f9o0="
marclebihan31 wrote a review Dec 2020,40,Nice hotel,"I stayed two times in this hotel, I like the rooms very clean and modern. The most important I can bring my cat, pets are allowed, the staff is very friendly. Many restaurant and bars in this area you can walk. Je recommande cet endroit pour tous, très bien situé et calme.",OAKWOOD HOTEL JOURNEYHUB PATTAYA - Updated 2022 Prices & Reviews (Thailand),"https://maps.google.com/maps/api/staticmap?&channel=ta.desktop.hotel_review&zoom=15&size=803x241&scale=1&client=gme-tripadvisorinc&format=jpg&sensor=false&language=en_US&center=12.928206,100.881882&maptype=roadmap&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fresponsive_map_pins_v2%2FH_Anchor_pin.png|12.928206,100.881882&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v1%2FA_Pin_xs.png|12.931667,100.879440|12.929736,100.877899|12.930410,100.879868|12.929733,100.877876|12.931495,100.879868|12.927390,100.883560|12.929448,100.881233|12.925632,100.883415|12.929153,100.878326&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v1%2FR_Pin_xs.png|12.930101,100.879837|12.930322,100.878181|12.928656,100.879288|12.929643,100.880836|12.929769,100.883492|12.929709,100.878532|12.930843,100.881950|12.928686,100.879829|12.930698,100.881958&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v1%2FH_Pin_xs.png|12.931111,100.884270|12.928896,100.879295|12.927748,100.883247|12.929098,100.880638|12.928466,100.882149|12.927894,100.883453|12.932431,100.882774|12.928491,100.882446|12.928125,100.881294&signature=keqYELyne3gH6L4sblUvKM0f9o0="
Shaboykin wrote a review Dec 2020,50,Exceptional quality. Exceptional staff. They made a horrible situation bearable.,"I checked in 3 November and stayed until 14 December. I had an exceptionally difficult time finding a loNG term home. Moving to Pattaya with a pet, proved to unusually complicated. The staff were quite understanding and accommodating; even accepting my parcels. I was welcomed warmly, and treated like a VIP guest. 10/10 Highly recommend.",OAKWOOD HOTEL JOURNEYHUB PATTAYA - Updated 2022 Prices & Reviews (Thailand),"https://maps.google.com/maps/api/staticmap?&channel=ta.desktop.hotel_review&zoom=15&size=803x241&scale=1&client=gme-tripadvisorinc&format=jpg&sensor=false&language=en_US&center=12.928206,100.881882&maptype=roadmap&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fresponsive_map_pins_v2%2FH_Anchor_pin.png|12.928206,100.881882&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v1%2FA_Pin_xs.png|12.931667,100.879440|12.929736,100.877899|12.930410,100.879868|12.929733,100.877876|12.931495,100.879868|12.927390,100.883560|12.929448,100.881233|12.925632,100.883415|12.929153,100.878326&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v1%2FR_Pin_xs.png|12.930101,100.879837|12.930322,100.878181|12.928656,100.879288|12.929643,100.880836|12.929769,100.883492|12.929709,100.878532|12.930843,100.881950|12.928686,100.879829|12.930698,100.881958&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v1%2FH_Pin_xs.png|12.931111,100.884270|12.928896,100.879295|12.927748,100.883247|12.929098,100.880638|12.928466,100.882149|12.927894,100.883453|12.932431,100.882774|12.928491,100.882446|12.928125,100.881294&signature=keqYELyne3gH6L4sblUvKM0f9o0="
gordonj258 wrote a review Aug 2020,30,OK hotel,"A very nice place with excellent service and host.  The decor is good and the place is spotless.  Location is what it is on second Road so no decent views.  Extremely comfy bed and all the room facilities worked to the highest order.  A couple of niggles: the loo is far too close to the shower screen making it very difficult to use, there is no balcony furniture which is very poor and there isn't a clothes drying rack.  Overall bearing in mind the price I can find better.",OAKWOOD HOTEL JOURNEYHUB PATTAYA - Updated 2022 Prices & Reviews (Thailand),"https://maps.google.com/maps/api/staticmap?&channel=ta.desktop.hotel_review&zoom=15&size=803x241&scale=1&client=gme-tripadvisorinc&format=jpg&sensor=false&language=en_US&center=12.928206,100.881882&maptype=roadmap&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fresponsive_map_pins_v2%2FH_Anchor_pin.png|12.928206,100.881882&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v1%2FA_Pin_xs.png|12.931667,100.879440|12.929736,100.877899|12.930410,100.879868|12.929733,100.877876|12.931495,100.879868|12.927390,100.883560|12.929448,100.881233|12.925632,100.883415|12.929153,100.878326&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v1%2FR_Pin_xs.png|12.930101,100.879837|12.930322,100.878181|12.928656,100.879288|12.929643,100.880836|12.929769,100.883492|12.929709,100.878532|12.930843,100.881950|12.928686,100.879829|12.930698,100.881958&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v1%2FH_Pin_xs.png|12.931111,100.884270|12.928896,100.879295|12.927748,100.883247|12.929098,100.880638|12.928466,100.882149|12.927894,100.883453|12.932431,100.882774|12.928491,100.882446|12.928125,100.881294&signature=keqYELyne3gH6L4sblUvKM0f9o0="
Uffe B wrote a review Jul 2020,40,Clean rooms with confortable beds,We had a nice stay at Oakwood. The GM welcomed us and was a very good host during our stay. The beds were very comfortable.    Interior Design 7  Service 10  Facilities 8  Cleaning 9  Sound-proofing 10  Location 8  Comfortable Beds 10  Breakfast 8    Average Rating = 8.75 / 10,OAKWOOD HOTEL JOURNEYHUB PATTAYA - Updated 2022 Prices & Reviews (Thailand),"https://maps.google.com/maps/api/staticmap?&channel=ta.desktop.hotel_review&zoom=15&size=803x241&scale=1&client=gme-tripadvisorinc&format=jpg&sensor=false&language=en_US&center=12.928206,100.881882&maptype=roadmap&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fresponsive_map_pins_v2%2FH_Anchor_pin.png|12.928206,100.881882&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v1%2FA_Pin_xs.png|12.931667,100.879440|12.929736,100.877899|12.930410,100.879868|12.929733,100.877876|12.931495,100.879868|12.927390,100.883560|12.929448,100.881233|12.925632,100.883415|12.929153,100.878326&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v1%2FR_Pin_xs.png|12.930101,100.879837|12.930322,100.878181|12.928656,100.879288|12.929643,100.880836|12.929769,100.883492|12.929709,100.878532|12.930843,100.881950|12.928686,100.879829|12.930698,100.881958&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v1%2FH_Pin_xs.png|12.931111,100.884270|12.928896,100.879295|12.927748,100.883247|12.929098,100.880638|12.928466,100.882149|12.927894,100.883453|12.932431,100.882774|12.928491,100.882446|12.928125,100.881294&signature=keqYELyne3gH6L4sblUvKM0f9o0="
