eightwheeler1965 wrote a review Apr 2019,30,Great location,"Older place, bit tired, but good value for money. Location is very central and handy to many restaurants, shopping etc. Has swimming pool and great views too. Have stayed here about four times now. Friendly staff.",A A PATTAYA HOTEL $22 ($̶2̶9̶) - Prices & Reviews - Thailand - Tripadvisor,"https://maps.google.com/maps/api/staticmap?&channel=ta.desktop.hotel_review&zoom=15&size=811x241&scale=1&client=gme-tripadvisorinc&format=jpg&sensor=false&language=en_US&center=12.895030,100.875320&maptype=roadmap&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fresponsive_map_pins_v2%2FH_Anchor_pin.png|12.895030,100.875320&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v1%2FA_Pin_xs.png|12.891585,100.874062|12.893725,100.873589|12.894530,100.874718|12.894286,100.874382|12.893980,100.873970&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v1%2FR_Pin_xs.png|12.896970,100.871788|12.893726,100.876503|12.897324,100.873306|12.892040,100.873306|12.895888,100.871193|12.894398,100.874542|12.894528,100.871063|12.896873,100.871773|12.894320,100.874474&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v1%2FH_Pin_xs.png|12.892222,100.876945|12.891152,100.875732|12.891460,100.876312|12.893725,100.873589|12.894181,100.871368|12.894294,100.874367|12.897381,100.874458|12.890904,100.874466|12.894560,100.871880&signature=2ZTHxQTR33sgTLhVev-eB_vXP00="
LewisH wrote a review Jan 2019,20,Location - but that is it!!,"So.. this hotel is a perfect location overlooking the beach and is only a 10 minute walk to Walking Street. The pool offers views over the beach and is a nice place to catch some sun in the afternoon. Compared to other places around this hotel is ALLOT cheaper which was attractive when booking.    I would suggest if you are booking primarily to be out all night drinking then this is a good hotel for you.    The music from next door “Hooters” and other bars goes off until 2am every night which is when they close, and is very loud as the windows are not double glazed. The room was small and despite being clean as a first appearance at night ALL of the bugs come out. Me and my partner were very close to booking another hotel to stay in, however decided against it in the end due to the costs involved.    Would not stay here again.",A A PATTAYA HOTEL $22 ($̶2̶9̶) - Prices & Reviews - Thailand - Tripadvisor,"https://maps.google.com/maps/api/staticmap?&channel=ta.desktop.hotel_review&zoom=15&size=811x241&scale=1&client=gme-tripadvisorinc&format=jpg&sensor=false&language=en_US&center=12.895030,100.875320&maptype=roadmap&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fresponsive_map_pins_v2%2FH_Anchor_pin.png|12.895030,100.875320&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v1%2FA_Pin_xs.png|12.891585,100.874062|12.893725,100.873589|12.894530,100.874718|12.894286,100.874382|12.893980,100.873970&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v1%2FR_Pin_xs.png|12.896970,100.871788|12.893726,100.876503|12.897324,100.873306|12.892040,100.873306|12.895888,100.871193|12.894398,100.874542|12.894528,100.871063|12.896873,100.871773|12.894320,100.874474&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v1%2FH_Pin_xs.png|12.892222,100.876945|12.891152,100.875732|12.891460,100.876312|12.893725,100.873589|12.894181,100.871368|12.894294,100.874367|12.897381,100.874458|12.890904,100.874466|12.894560,100.871880&signature=2ZTHxQTR33sgTLhVev-eB_vXP00="
Glen-Johnson-Author wrote a review Jan 2018,40,Perfect Location.,"I have been to Pattaya 6 times with my girlfriend and we always stay here. The staff are great, and the location is perfect. The only hotel in the area with a pool on the 4th floor overlooking the beach, and Beach Road. If you want that anywhere else along the beach you will be paying five times the price. And some people mention the overweight men around the pool - you got to remember, this is Pattaya, they are everywhere. You do get some music from Hooters next door, but normally stops around midnight, and if you're in Pattaya, and in your room at midnight, then maybe you shouldn't be here, lol. Also, the wi-fi is one of the fastest I've had at any hotel. I live in Bangkok, so it's only two hours away, and we go here because even though Pattaya has a bad reputation regarding the sex trade, it also has an amazing beach and collection of islands, and two large malls, as well as a floating market and many other great days out.",A A PATTAYA HOTEL $22 ($̶2̶9̶) - Prices & Reviews - Thailand - Tripadvisor,"https://maps.google.com/maps/api/staticmap?&channel=ta.desktop.hotel_review&zoom=15&size=811x241&scale=1&client=gme-tripadvisorinc&format=jpg&sensor=false&language=en_US&center=12.895030,100.875320&maptype=roadmap&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fresponsive_map_pins_v2%2FH_Anchor_pin.png|12.895030,100.875320&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v1%2FA_Pin_xs.png|12.891585,100.874062|12.893725,100.873589|12.894530,100.874718|12.894286,100.874382|12.893980,100.873970&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v1%2FR_Pin_xs.png|12.896970,100.871788|12.893726,100.876503|12.897324,100.873306|12.892040,100.873306|12.895888,100.871193|12.894398,100.874542|12.894528,100.871063|12.896873,100.871773|12.894320,100.874474&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v1%2FH_Pin_xs.png|12.892222,100.876945|12.891152,100.875732|12.891460,100.876312|12.893725,100.873589|12.894181,100.871368|12.894294,100.874367|12.897381,100.874458|12.890904,100.874466|12.894560,100.871880&signature=2ZTHxQTR33sgTLhVev-eB_vXP00="
atravlr wrote a review Apr 2017,30,Songkran visit,"Great location and a decent value for the dollar if you are comparing hotels near the beach. In the states or Europe rooms would be hundreds of dollars per night at its location. However major improvements still need to be made. TV's selection of channels are very poor, TV reception is poor, and Wi-Fi is really a hassle because you have to logon on every time you leave the hotel and they change passwords up to every 3 days. Beds are typical South East Asian, thin and hard. Staff from Alvin at the front desk to all the maids are fantastic. The hotel is very safe with doormen and security.",A A PATTAYA HOTEL $22 ($̶2̶9̶) - Prices & Reviews - Thailand - Tripadvisor,"https://maps.google.com/maps/api/staticmap?&channel=ta.desktop.hotel_review&zoom=15&size=811x241&scale=1&client=gme-tripadvisorinc&format=jpg&sensor=false&language=en_US&center=12.895030,100.875320&maptype=roadmap&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fresponsive_map_pins_v2%2FH_Anchor_pin.png|12.895030,100.875320&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v1%2FA_Pin_xs.png|12.891585,100.874062|12.893725,100.873589|12.894530,100.874718|12.894286,100.874382|12.893980,100.873970&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v1%2FR_Pin_xs.png|12.896970,100.871788|12.893726,100.876503|12.897324,100.873306|12.892040,100.873306|12.895888,100.871193|12.894398,100.874542|12.894528,100.871063|12.896873,100.871773|12.894320,100.874474&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v1%2FH_Pin_xs.png|12.892222,100.876945|12.891152,100.875732|12.891460,100.876312|12.893725,100.873589|12.894181,100.871368|12.894294,100.874367|12.897381,100.874458|12.890904,100.874466|12.894560,100.871880&signature=2ZTHxQTR33sgTLhVev-eB_vXP00="
Lesley S wrote a review Feb 2017,20,A A pattaya hotel,"Best avoid if female. Stayed here with my sister,left after 2 nights.felt very unsafe as no other females staying. Went to pool for a swim. The pool deck was covered in men recovering from the previous night. Felt like a piece of meat on view.room was OK. Staff are a bit slap dash.",A A PATTAYA HOTEL $22 ($̶2̶9̶) - Prices & Reviews - Thailand - Tripadvisor,"https://maps.google.com/maps/api/staticmap?&channel=ta.desktop.hotel_review&zoom=15&size=811x241&scale=1&client=gme-tripadvisorinc&format=jpg&sensor=false&language=en_US&center=12.895030,100.875320&maptype=roadmap&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fresponsive_map_pins_v2%2FH_Anchor_pin.png|12.895030,100.875320&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v1%2FA_Pin_xs.png|12.891585,100.874062|12.893725,100.873589|12.894530,100.874718|12.894286,100.874382|12.893980,100.873970&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v1%2FR_Pin_xs.png|12.896970,100.871788|12.893726,100.876503|12.897324,100.873306|12.892040,100.873306|12.895888,100.871193|12.894398,100.874542|12.894528,100.871063|12.896873,100.871773|12.894320,100.874474&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v1%2FH_Pin_xs.png|12.892222,100.876945|12.891152,100.875732|12.891460,100.876312|12.893725,100.873589|12.894181,100.871368|12.894294,100.874367|12.897381,100.874458|12.890904,100.874466|12.894560,100.871880&signature=2ZTHxQTR33sgTLhVev-eB_vXP00="
Umut K wrote a review Dec 2016,30,good location,according the price level this hotel is goood  really good location closed to everywhere middle of pattaya  do not have so much expectation about the luxury  wifi -----ok  breakfast do not try  cleaning ok,A A PATTAYA HOTEL $22 ($̶2̶9̶) - Prices & Reviews - Thailand - Tripadvisor,"https://maps.google.com/maps/api/staticmap?&channel=ta.desktop.hotel_review&zoom=15&size=811x241&scale=1&client=gme-tripadvisorinc&format=jpg&sensor=false&language=en_US&center=12.895030,100.875320&maptype=roadmap&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fresponsive_map_pins_v2%2FH_Anchor_pin.png|12.895030,100.875320&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v1%2FA_Pin_xs.png|12.891585,100.874062|12.893725,100.873589|12.894530,100.874718|12.894286,100.874382|12.893980,100.873970&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v1%2FR_Pin_xs.png|12.896970,100.871788|12.893726,100.876503|12.897324,100.873306|12.892040,100.873306|12.895888,100.871193|12.894398,100.874542|12.894528,100.871063|12.896873,100.871773|12.894320,100.874474&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v1%2FH_Pin_xs.png|12.892222,100.876945|12.891152,100.875732|12.891460,100.876312|12.893725,100.873589|12.894181,100.871368|12.894294,100.874367|12.897381,100.874458|12.890904,100.874466|12.894560,100.871880&signature=2ZTHxQTR33sgTLhVev-eB_vXP00="
Greg L wrote a review Aug 2016,20,"Good location, not great value","I stayed here at the end of July for 10 nights, the location on soi 13 next to Beach Road is ideal unless you are going to Pattaya for an early nights sleep. Hooters is next door and playing loud music from 2pm till early hours in the morning. Walking in to the hotel, the reception is fantastic, from there it goes down hill. The rooms are warn and need work, the pool seems it needs a good clean and the staff never seem to smile.",A A PATTAYA HOTEL $22 ($̶2̶9̶) - Prices & Reviews - Thailand - Tripadvisor,"https://maps.google.com/maps/api/staticmap?&channel=ta.desktop.hotel_review&zoom=15&size=811x241&scale=1&client=gme-tripadvisorinc&format=jpg&sensor=false&language=en_US&center=12.895030,100.875320&maptype=roadmap&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fresponsive_map_pins_v2%2FH_Anchor_pin.png|12.895030,100.875320&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v1%2FA_Pin_xs.png|12.891585,100.874062|12.893725,100.873589|12.894530,100.874718|12.894286,100.874382|12.893980,100.873970&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v1%2FR_Pin_xs.png|12.896970,100.871788|12.893726,100.876503|12.897324,100.873306|12.892040,100.873306|12.895888,100.871193|12.894398,100.874542|12.894528,100.871063|12.896873,100.871773|12.894320,100.874474&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v1%2FH_Pin_xs.png|12.892222,100.876945|12.891152,100.875732|12.891460,100.876312|12.893725,100.873589|12.894181,100.871368|12.894294,100.874367|12.897381,100.874458|12.890904,100.874466|12.894560,100.871880&signature=2ZTHxQTR33sgTLhVev-eB_vXP00="
Herkoules M wrote a review Mar 2016,30,only nice lokation!,we stayn in this hotel for three nights the hotel rooms is moderate no clear! the lokation its very nice! the staf very good!!! the loby in hotel looks good ! but the rooms ist to old and not clear..!,A A PATTAYA HOTEL $22 ($̶2̶9̶) - Prices & Reviews - Thailand - Tripadvisor,"https://maps.google.com/maps/api/staticmap?&channel=ta.desktop.hotel_review&zoom=15&size=811x241&scale=1&client=gme-tripadvisorinc&format=jpg&sensor=false&language=en_US&center=12.895030,100.875320&maptype=roadmap&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fresponsive_map_pins_v2%2FH_Anchor_pin.png|12.895030,100.875320&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v1%2FA_Pin_xs.png|12.891585,100.874062|12.893725,100.873589|12.894530,100.874718|12.894286,100.874382|12.893980,100.873970&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v1%2FR_Pin_xs.png|12.896970,100.871788|12.893726,100.876503|12.897324,100.873306|12.892040,100.873306|12.895888,100.871193|12.894398,100.874542|12.894528,100.871063|12.896873,100.871773|12.894320,100.874474&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v1%2FH_Pin_xs.png|12.892222,100.876945|12.891152,100.875732|12.891460,100.876312|12.893725,100.873589|12.894181,100.871368|12.894294,100.874367|12.897381,100.874458|12.890904,100.874466|12.894560,100.871880&signature=2ZTHxQTR33sgTLhVev-eB_vXP00="
MartinBangkok wrote a review Jun 2015,10,Rude reception staff,"I am staying at AA Hotel near beach road on soi 13 until tomorrow. I will then check out and never come back.  The staff in the recepetion are so rude you won´t believe it. They have a body language, and verbal language, that clearly reveals their utter contempt for customers or foreigners (one or both)  The manager/owner of this hotel clearly has no contact with his/her organization thus allowing this anti-customer culture to breed.",A A PATTAYA HOTEL $22 ($̶2̶9̶) - Prices & Reviews - Thailand - Tripadvisor,"https://maps.google.com/maps/api/staticmap?&channel=ta.desktop.hotel_review&zoom=15&size=811x241&scale=1&client=gme-tripadvisorinc&format=jpg&sensor=false&language=en_US&center=12.895030,100.875320&maptype=roadmap&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fresponsive_map_pins_v2%2FH_Anchor_pin.png|12.895030,100.875320&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v1%2FA_Pin_xs.png|12.891585,100.874062|12.893725,100.873589|12.894530,100.874718|12.894286,100.874382|12.893980,100.873970&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v1%2FR_Pin_xs.png|12.896970,100.871788|12.893726,100.876503|12.897324,100.873306|12.892040,100.873306|12.895888,100.871193|12.894398,100.874542|12.894528,100.871063|12.896873,100.871773|12.894320,100.874474&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v1%2FH_Pin_xs.png|12.892222,100.876945|12.891152,100.875732|12.891460,100.876312|12.893725,100.873589|12.894181,100.871368|12.894294,100.874367|12.897381,100.874458|12.890904,100.874466|12.894560,100.871880&signature=2ZTHxQTR33sgTLhVev-eB_vXP00="
Braidy K wrote a review Jul 2014,30,Great location. But needs a good clean!,"Stayed at this hotel for 4 nights. Great location only a few minutes walk to shopping centres, markets and walking street. Guest friendly hotel. Though the bathrooms leave alot to be desired, the paint was peeling off the ceiling and doors due to the fans not working. The bath curtain was dirty aswell. The service was ok.",A A PATTAYA HOTEL $22 ($̶2̶9̶) - Prices & Reviews - Thailand - Tripadvisor,"https://maps.google.com/maps/api/staticmap?&channel=ta.desktop.hotel_review&zoom=15&size=811x241&scale=1&client=gme-tripadvisorinc&format=jpg&sensor=false&language=en_US&center=12.895030,100.875320&maptype=roadmap&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fresponsive_map_pins_v2%2FH_Anchor_pin.png|12.895030,100.875320&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v1%2FA_Pin_xs.png|12.891585,100.874062|12.893725,100.873589|12.894530,100.874718|12.894286,100.874382|12.893980,100.873970&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v1%2FR_Pin_xs.png|12.896970,100.871788|12.893726,100.876503|12.897324,100.873306|12.892040,100.873306|12.895888,100.871193|12.894398,100.874542|12.894528,100.871063|12.896873,100.871773|12.894320,100.874474&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v1%2FH_Pin_xs.png|12.892222,100.876945|12.891152,100.875732|12.891460,100.876312|12.893725,100.873589|12.894181,100.871368|12.894294,100.874367|12.897381,100.874458|12.890904,100.874466|12.894560,100.871880&signature=2ZTHxQTR33sgTLhVev-eB_vXP00="
