454troyb wrote a review Mar 2017,50,"great place good value, great staff","loved it, everything perfect, too bad it's closed down now, been closed for several years i guess. was between pattaya and jomtien. i stayed on the 2nd floor had a balcony, i think it was about 800 baht a night","ROOF GARDEN INN - Hotel Reviews (Pattaya, Thailand)","https://maps.google.com/maps/api/staticmap?&channel=ta.desktop.hotel_review&zoom=15&size=811x241&scale=1&client=gme-tripadvisorinc&format=jpg&sensor=false&language=en_US&center=12.910090,100.868752&maptype=roadmap&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fresponsive_map_pins_v2%2FH_Anchor_pin.png|12.910090,100.868752&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v1%2FA_Pin_xs.png|12.905955,100.869308|12.910090,100.868752|12.912820,100.867783&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v1%2FR_Pin_xs.png|12.906431,100.869209|12.906008,100.869255|12.913666,100.870483|12.906116,100.869186|12.906928,100.869156|12.910278,100.869057|12.909987,100.866760|12.909722,100.868927|12.913518,100.870934&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v1%2FH_Pin_xs.png|12.911690,100.871002|12.910459,100.868332|12.913719,100.867088|12.909583,100.865700|12.912065,100.868279|12.911870,100.870506|12.910868,100.872353|12.911315,100.864922|12.909760,100.871567&signature=3kVEH7fgCimuPXoHTkjOo2jWcSs="
ColinX100 wrote a review Jan 2014,30,"Small, Cheap, Quite OK","I've stayed at RGI before. At 800B a night it is good value. Traffic over Xmas-NY was particularly heavy so it was a bit noisier than my previous trips. The baht buses were packed so I mainly took the motocy taxis from the corner 60-80 baht per trip, best way to travel in busy traffic.  Good firm bed, bathroom is just fine.","ROOF GARDEN INN - Hotel Reviews (Pattaya, Thailand)","https://maps.google.com/maps/api/staticmap?&channel=ta.desktop.hotel_review&zoom=15&size=811x241&scale=1&client=gme-tripadvisorinc&format=jpg&sensor=false&language=en_US&center=12.910090,100.868752&maptype=roadmap&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fresponsive_map_pins_v2%2FH_Anchor_pin.png|12.910090,100.868752&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v1%2FA_Pin_xs.png|12.905955,100.869308|12.910090,100.868752|12.912820,100.867783&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v1%2FR_Pin_xs.png|12.906431,100.869209|12.906008,100.869255|12.913666,100.870483|12.906116,100.869186|12.906928,100.869156|12.910278,100.869057|12.909987,100.866760|12.909722,100.868927|12.913518,100.870934&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v1%2FH_Pin_xs.png|12.911690,100.871002|12.910459,100.868332|12.913719,100.867088|12.909583,100.865700|12.912065,100.868279|12.911870,100.870506|12.910868,100.872353|12.911315,100.864922|12.909760,100.871567&signature=3kVEH7fgCimuPXoHTkjOo2jWcSs="
CottonZ wrote a review Jan 2014,30,Bit of a hot walk uphill from town,"You'll need to factor in the costs of bahtbuses, taxis or scooter-taxis (great fun that they are!) because the walk back from town is no fun in Pattaya's humidity, even in January. Not a bad hotel, no complaints with the room (wifi bit sporadic though), but owner tried to double-charge me - for which the web agency (Agoda) have since given a 15% refund. Pattaya is a fun place for youngsters but I found the sight of Arthur C Clarke reincarnated hundreds of times over, each holding the hand of a young Thai girl, rather nauseous!","ROOF GARDEN INN - Hotel Reviews (Pattaya, Thailand)","https://maps.google.com/maps/api/staticmap?&channel=ta.desktop.hotel_review&zoom=15&size=811x241&scale=1&client=gme-tripadvisorinc&format=jpg&sensor=false&language=en_US&center=12.910090,100.868752&maptype=roadmap&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fresponsive_map_pins_v2%2FH_Anchor_pin.png|12.910090,100.868752&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v1%2FA_Pin_xs.png|12.905955,100.869308|12.910090,100.868752|12.912820,100.867783&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v1%2FR_Pin_xs.png|12.906431,100.869209|12.906008,100.869255|12.913666,100.870483|12.906116,100.869186|12.906928,100.869156|12.910278,100.869057|12.909987,100.866760|12.909722,100.868927|12.913518,100.870934&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v1%2FH_Pin_xs.png|12.911690,100.871002|12.910459,100.868332|12.913719,100.867088|12.909583,100.865700|12.912065,100.868279|12.911870,100.870506|12.910868,100.872353|12.911315,100.864922|12.909760,100.871567&signature=3kVEH7fgCimuPXoHTkjOo2jWcSs="
Aidan F wrote a review Dec 2013,40,Enjoyed our stay,"Only stayed for 2 nights in December but would recommend to anyone on a budget. If you're after a hotel that's relatively close to walking street then you've hit the jackpot. Can either get a cheap taxi ride to walking street or you can walk it as well - takes about 10-15 minutes to walk. Hotel itself had really good wifi connection which was included, tea & coffee and a fridge. Stayed in about 4 hotels around Thailand and would say this was the best out of the lot - you get what you pay for and more. Only issue we had was the guy on reception seemed more concerned about scamming us out of more money than actually checking us in . He advised us that there was a mix-up with our booking so we ended up having to pay a few more hunded baht! Other than the mix-up whilst checking in we thoroughly enjoyed our stay.","ROOF GARDEN INN - Hotel Reviews (Pattaya, Thailand)","https://maps.google.com/maps/api/staticmap?&channel=ta.desktop.hotel_review&zoom=15&size=811x241&scale=1&client=gme-tripadvisorinc&format=jpg&sensor=false&language=en_US&center=12.910090,100.868752&maptype=roadmap&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fresponsive_map_pins_v2%2FH_Anchor_pin.png|12.910090,100.868752&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v1%2FA_Pin_xs.png|12.905955,100.869308|12.910090,100.868752|12.912820,100.867783&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v1%2FR_Pin_xs.png|12.906431,100.869209|12.906008,100.869255|12.913666,100.870483|12.906116,100.869186|12.906928,100.869156|12.910278,100.869057|12.909987,100.866760|12.909722,100.868927|12.913518,100.870934&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v1%2FH_Pin_xs.png|12.911690,100.871002|12.910459,100.868332|12.913719,100.867088|12.909583,100.865700|12.912065,100.868279|12.911870,100.870506|12.910868,100.872353|12.911315,100.864922|12.909760,100.871567&signature=3kVEH7fgCimuPXoHTkjOo2jWcSs="
ColinX100 wrote a review Jun 2013,40,For 700 Baht - Great Small Hotel Value,"Ok so it was only one night, save money for out having fun. It does seem to be getting a little worn and uncared for, bit of mould here and there in the shower/bathroom areas. Look for this price best not to be too fussy eh? Double glazed balcony doors ensure zero noise from traffic. Nice firm large bed which I prefer, flat screen TV (why watch TV in Pattaya though). No breakfast but there are 20 places nearby with breakfast by the beach for instance, at 150 baht.    Only issue I have is there is no lift - so don't get a room high up. 1-2 floor is OK.","ROOF GARDEN INN - Hotel Reviews (Pattaya, Thailand)","https://maps.google.com/maps/api/staticmap?&channel=ta.desktop.hotel_review&zoom=15&size=811x241&scale=1&client=gme-tripadvisorinc&format=jpg&sensor=false&language=en_US&center=12.910090,100.868752&maptype=roadmap&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fresponsive_map_pins_v2%2FH_Anchor_pin.png|12.910090,100.868752&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v1%2FA_Pin_xs.png|12.905955,100.869308|12.910090,100.868752|12.912820,100.867783&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v1%2FR_Pin_xs.png|12.906431,100.869209|12.906008,100.869255|12.913666,100.870483|12.906116,100.869186|12.906928,100.869156|12.910278,100.869057|12.909987,100.866760|12.909722,100.868927|12.913518,100.870934&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v1%2FH_Pin_xs.png|12.911690,100.871002|12.910459,100.868332|12.913719,100.867088|12.909583,100.865700|12.912065,100.868279|12.911870,100.870506|12.910868,100.872353|12.911315,100.864922|12.909760,100.871567&signature=3kVEH7fgCimuPXoHTkjOo2jWcSs="
Luojie1 wrote a review May 2013,50,Everthing in the garden is rosey.,"The best so far, clean rooms, handy position between Jomptien and Pataya, but most of all the lovely staff. I can not express how much nicer a holiday can be, if you have friendly helpful people, who not only do their job well, but go the extra nine yards to make you feel very welcome indeed. If your going to pataya, then this is budget priced excellence. Highly recommended..!","ROOF GARDEN INN - Hotel Reviews (Pattaya, Thailand)","https://maps.google.com/maps/api/staticmap?&channel=ta.desktop.hotel_review&zoom=15&size=811x241&scale=1&client=gme-tripadvisorinc&format=jpg&sensor=false&language=en_US&center=12.910090,100.868752&maptype=roadmap&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fresponsive_map_pins_v2%2FH_Anchor_pin.png|12.910090,100.868752&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v1%2FA_Pin_xs.png|12.905955,100.869308|12.910090,100.868752|12.912820,100.867783&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v1%2FR_Pin_xs.png|12.906431,100.869209|12.906008,100.869255|12.913666,100.870483|12.906116,100.869186|12.906928,100.869156|12.910278,100.869057|12.909987,100.866760|12.909722,100.868927|12.913518,100.870934&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v1%2FH_Pin_xs.png|12.911690,100.871002|12.910459,100.868332|12.913719,100.867088|12.909583,100.865700|12.912065,100.868279|12.911870,100.870506|12.910868,100.872353|12.911315,100.864922|12.909760,100.871567&signature=3kVEH7fgCimuPXoHTkjOo2jWcSs="
Niklas D wrote a review May 2013,20,Terrible,"Before this hotel was owned and operated by a German guy, everything spotless and in ""ordnung"". Now that has changed to the worse, now it has a India owner with the result that everything is neglected and you only get water when you check in. You have to check out everyday and check in in order to get two water bottles free.    So, once this was my favorite place in Pattaya, now i would not go back.    There is no friendliness in this hotel, unless you flash money. The hotel is falling apart compared to before. The showers was dirty, so was the room.    The price seems to be about the same as before, but before you got much more for your buck!    The windows are however still thick, so it is still quiet rooms.","ROOF GARDEN INN - Hotel Reviews (Pattaya, Thailand)","https://maps.google.com/maps/api/staticmap?&channel=ta.desktop.hotel_review&zoom=15&size=811x241&scale=1&client=gme-tripadvisorinc&format=jpg&sensor=false&language=en_US&center=12.910090,100.868752&maptype=roadmap&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fresponsive_map_pins_v2%2FH_Anchor_pin.png|12.910090,100.868752&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v1%2FA_Pin_xs.png|12.905955,100.869308|12.910090,100.868752|12.912820,100.867783&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v1%2FR_Pin_xs.png|12.906431,100.869209|12.906008,100.869255|12.913666,100.870483|12.906116,100.869186|12.906928,100.869156|12.910278,100.869057|12.909987,100.866760|12.909722,100.868927|12.913518,100.870934&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v1%2FH_Pin_xs.png|12.911690,100.871002|12.910459,100.868332|12.913719,100.867088|12.909583,100.865700|12.912065,100.868279|12.911870,100.870506|12.910868,100.872353|12.911315,100.864922|12.909760,100.871567&signature=3kVEH7fgCimuPXoHTkjOo2jWcSs="
ana791 wrote a review Mar 2013,10,booking not maintained,"A few weeks ago we booked a deluxe room and received a written confirmation by the owner.  today when we arrived at the hotel we were informed that they did not have the deluxe room but they had a standard room. we were upset but we had a look to the room and it was very bad, diety with no window to the outside only to the corridor and there was dak stains on the walls and in the bathroom and the sheet was dirty. A really dirty and terrible room.  I would not book any room with such people that confirm the room by email and after they do not keep their word.","ROOF GARDEN INN - Hotel Reviews (Pattaya, Thailand)","https://maps.google.com/maps/api/staticmap?&channel=ta.desktop.hotel_review&zoom=15&size=811x241&scale=1&client=gme-tripadvisorinc&format=jpg&sensor=false&language=en_US&center=12.910090,100.868752&maptype=roadmap&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fresponsive_map_pins_v2%2FH_Anchor_pin.png|12.910090,100.868752&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v1%2FA_Pin_xs.png|12.905955,100.869308|12.910090,100.868752|12.912820,100.867783&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v1%2FR_Pin_xs.png|12.906431,100.869209|12.906008,100.869255|12.913666,100.870483|12.906116,100.869186|12.906928,100.869156|12.910278,100.869057|12.909987,100.866760|12.909722,100.868927|12.913518,100.870934&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v1%2FH_Pin_xs.png|12.911690,100.871002|12.910459,100.868332|12.913719,100.867088|12.909583,100.865700|12.912065,100.868279|12.911870,100.870506|12.910868,100.872353|12.911315,100.864922|12.909760,100.871567&signature=3kVEH7fgCimuPXoHTkjOo2jWcSs="
ColinX100 wrote a review Jan 2013,30,"Another Short Stay, Good Small Hotel","I stayed again at Roof Garden Inn 29 Dec to 4 Jan 2013, 700 baht a night for deluxe room with balcony, 3rd floor.    The bathroom is excellent for a room at this price, large area, nice big shower big enough for 2 people with strong water flow. Good flat-screen TV, huge king size bed and plenty of wardrobe space for your clothes. Very nice in all.    No lift so if climbing stairs is a problem this is not for you. (I had to carry my drunk girlfriend up 3 floors one night which was not so fun).    Location is halfway between Jomtien and Pattaya on a regular baht bus route (10 baht to anywhere) so it is fine for the beach in the daytime and Pattaya nightlife too.    No joiner fees for those that bring friends back for the night.    No breakfast at the hotel but many available nearby and supermarket opposite....so no problems    Note there is building construction behind the hotel at the moment, was quiet when I was on there as site was on holiday, could be a nuisance in the afternoons if you like to sleep then.    The windows at the front are double glazed so you do not get any traffic noise if closed.....","ROOF GARDEN INN - Hotel Reviews (Pattaya, Thailand)","https://maps.google.com/maps/api/staticmap?&channel=ta.desktop.hotel_review&zoom=15&size=811x241&scale=1&client=gme-tripadvisorinc&format=jpg&sensor=false&language=en_US&center=12.910090,100.868752&maptype=roadmap&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fresponsive_map_pins_v2%2FH_Anchor_pin.png|12.910090,100.868752&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v1%2FA_Pin_xs.png|12.905955,100.869308|12.910090,100.868752|12.912820,100.867783&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v1%2FR_Pin_xs.png|12.906431,100.869209|12.906008,100.869255|12.913666,100.870483|12.906116,100.869186|12.906928,100.869156|12.910278,100.869057|12.909987,100.866760|12.909722,100.868927|12.913518,100.870934&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v1%2FH_Pin_xs.png|12.911690,100.871002|12.910459,100.868332|12.913719,100.867088|12.909583,100.865700|12.912065,100.868279|12.911870,100.870506|12.910868,100.872353|12.911315,100.864922|12.909760,100.871567&signature=3kVEH7fgCimuPXoHTkjOo2jWcSs="
emil l wrote a review Jun 2012,40,"good value,friendly staff","I was referred to this hotel by a friend. I must say for the price it is really good value. The hotel is clean, the rooms are great. Every thing you need. And the staff was so friendly and helpful. It was just superb. I will gladly recommend this hotel.","ROOF GARDEN INN - Hotel Reviews (Pattaya, Thailand)","https://maps.google.com/maps/api/staticmap?&channel=ta.desktop.hotel_review&zoom=15&size=811x241&scale=1&client=gme-tripadvisorinc&format=jpg&sensor=false&language=en_US&center=12.910090,100.868752&maptype=roadmap&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fresponsive_map_pins_v2%2FH_Anchor_pin.png|12.910090,100.868752&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v1%2FA_Pin_xs.png|12.905955,100.869308|12.910090,100.868752|12.912820,100.867783&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v1%2FR_Pin_xs.png|12.906431,100.869209|12.906008,100.869255|12.913666,100.870483|12.906116,100.869186|12.906928,100.869156|12.910278,100.869057|12.909987,100.866760|12.909722,100.868927|12.913518,100.870934&&markers=icon:http%3A%2F%2Fc1.tacdn.com%2F%2Fimg2%2Fmaps%2Ficons%2Fcomponent_map_pins_v1%2FH_Pin_xs.png|12.911690,100.871002|12.910459,100.868332|12.913719,100.867088|12.909583,100.865700|12.912065,100.868279|12.911870,100.870506|12.910868,100.872353|12.911315,100.864922|12.909760,100.871567&signature=3kVEH7fgCimuPXoHTkjOo2jWcSs="
